time,B1,B2,B3,T1,T2,T3
2022-06-01 03:35:00,5,2,1,2,1,1
2022-06-01 03:40:00,6,2,1,2,1,1
2022-06-01 03:45:00,5,3,1,2,1,1
2022-06-01 03:50:00,5,2,1,2,1,1
2022-06-01 03:55:00,5,2,1,2,1,1
2022-06-01 04:00:00,5,2,1,2,1,1
2022-06-01 04:05:00,4,2,1,2,1,1
2022-06-01 04:10:00,5,3,1,2,1,1
2022-06-01 04:15:00,5,3,1,2,1,1
2022-06-01 04:20:00,5,3,1,2,1,1
2022-06-01 04:25:00,5,2,1,2,1,1
2022-06-01 04:30:00,5,2,1,2,1,1
2022-06-01 04:35:00,4,3,1,2,1,1
2022-06-01 04:40:00,5,2,1,2,1,1
2022-06-01 04:45:00,5,3,1,2,1,1
2022-06-01 04:50:00,5,2,1,2,1,1
2022-06-01 04:55:00,5,2,1,2,1,1
2022-06-01 05:00:00,5,3,1,2,1,1
2022-06-01 05:05:00,5,3,1,2,1,1
2022-06-01 05:10:00,5,3,1,2,1,1
2022-06-01 05:15:00,6,3,1,2,1,1
2022-06-01 05:20:00,6,3,1,2,1,1
2022-06-01 05:25:00,5,3,1,2,1,1
2022-06-01 05:30:00,5,3,1,2,1,1
2022-06-01 05:35:00,5,2,1,2,2,1
2022-06-01 05:40:00,5,2,1,2,1,1
2022-06-01 05:45:00,4,2,2,2,1,1
2022-06-01 05:50:00,5,2,1,2,1,1
2022-06-01 05:55:00,5,2,1,2,2,1
2022-06-01 06:00:00,11,7,3,6,3,2
2022-06-01 06:05:00,14,6,4,5,4,2
2022-06-01 06:10:00,14,9,4,5,3,2
2022-06-01 06:15:00,13,7,4,6,3,2
2022-06-01 06:20:00,12,6,2,5,4,2
2022-06-01 06:25:00,12,6,4,5,4,3
2022-06-01 06:30:00,14,6,3,5,4,3
2022-06-01 06:35:00,14,6,3,6,4,2
2022-06-01 06:40:00,13,7,3,5,3,2
2022-06-01 06:45:00,11,7,4,4,2,2
2022-06-01 06:50:00,11,6,3,6,3,2
2022-06-01 06:55:00,12,4,3,6,3,2
2022-06-01 07:00:00,34,16,8,14,7,5
2022-06-01 07:05:00,36,13,7,12,8,5
2022-06-01 07:10:00,35,20,8,13,7,5
2022-06-01 07:15:00,35,13,7,13,9,5
2022-06-01 07:20:00,30,16,8,12,8,4
2022-06-01 07:25:00,26,13,9,12,8,5
2022-06-01 07:30:00,27,15,8,14,8,5
2022-06-01 07:35:00,25,12,8,12,8,5
2022-06-01 07:40:00,29,15,9,11,9,5
2022-06-01 07:45:00,34,16,8,13,8,5
2022-06-01 07:50:00,28,16,9,12,10,4
2022-06-01 07:55:00,28,13,7,12,9,5
2022-06-01 08:00:00,31,14,8,13,9,5
2022-06-01 08:05:00,36,15,9,12,9,5
2022-06-01 08:10:00,30,18,6,9,7,4
2022-06-01 08:15:00,39,13,9,9,8,4
2022-06-01 08:20:00,32,16,8,13,10,5
2022-06-01 08:25:00,38,15,8,13,7,5
2022-06-01 08:30:00,32,17,7,14,8,5
2022-06-01 08:35:00,29,17,8,11,8,5
2022-06-01 08:40:00,37,15,8,11,9,4
2022-06-01 08:45:00,32,17,8,11,8,5
2022-06-01 08:50:00,22,17,7,15,7,4
2022-06-01 08:55:00,40,13,7,14,7,5
2022-06-01 09:00:00,29,17,8,11,8,6
2022-06-01 09:05:00,31,16,8,11,7,5
2022-06-01 09:10:00,20,14,9,13,9,5
2022-06-01 09:15:00,34,17,7,14,7,5
2022-06-01 09:20:00,41,17,8,12,7,5
2022-06-01 09:25:00,32,16,9,13,8,5
2022-06-01 09:30:00,35,17,9,10,10,4
2022-06-01 09:35:00,37,17,6,11,8,5
2022-06-01 09:40:00,36,16,8,12,10,3
2022-06-01 09:45:00,31,17,8,13,8,4
2022-06-01 09:50:00,30,16,8,13,8,4
2022-06-01 09:55:00,35,13,10,11,6,3
2022-06-01 10:00:00,15,7,4,6,5,3
2022-06-01 10:05:00,19,7,4,9,4,3
2022-06-01 10:10:00,18,7,4,8,5,2
2022-06-01 10:15:00,18,8,4,6,5,3
2022-06-01 10:20:00,16,9,3,7,4,3
2022-06-01 10:25:00,18,8,5,8,4,3
2022-06-01 10:30:00,16,10,5,8,4,3
2022-06-01 10:35:00,18,7,4,6,5,2
2022-06-01 10:40:00,15,9,4,6,4,2
2022-06-01 10:45:00,19,8,4,6,5,3
2022-06-01 10:50:00,22,10,4,5,3,2
2022-06-01 10:55:00,19,9,5,6,5,3
2022-06-01 11:00:00,19,7,4,8,5,2
2022-06-01 11:05:00,16,7,5,7,4,3
2022-06-01 11:10:00,16,9,4,7,4,2
2022-06-01 11:15:00,17,10,5,6,4,3
2022-06-01 11:20:00,16,9,4,7,5,3
2022-06-01 11:25:00,17,10,4,8,5,2
2022-06-01 11:30:00,17,7,4,7,4,3
2022-06-01 11:35:00,20,6,4,7,4,3
2022-06-01 11:40:00,13,9,4,9,4,2
2022-06-01 11:45:00,15,8,4,8,5,3
2022-06-01 11:50:00,14,9,5,6,5,2
2022-06-01 11:55:00,20,8,4,8,5,2
2022-06-01 12:00:00,18,8,5,7,4,2
2022-06-01 12:05:00,15,9,5,9,4,3
2022-06-01 12:10:00,19,10,5,6,4,2
2022-06-01 12:15:00,19,8,4,6,4,2
2022-06-01 12:20:00,19,9,3,8,4,3
2022-06-01 12:25:00,16,8,3,6,4,3
2022-06-01 12:30:00,17,9,5,5,4,2
2022-06-01 12:35:00,17,6,4,8,3,3
2022-06-01 12:40:00,18,8,4,7,4,2
2022-06-01 12:45:00,20,8,4,6,4,2
2022-06-01 12:50:00,17,8,4,7,4,3
2022-06-01 12:55:00,18,9,4,7,4,2
2022-06-01 13:00:00,17,7,3,7,4,3
2022-06-01 13:05:00,19,8,3,8,5,3
2022-06-01 13:10:00,17,9,5,7,4,3
2022-06-01 13:15:00,18,8,4,7,4,3
2022-06-01 13:20:00,16,9,5,7,5,2
2022-06-01 13:25:00,17,8,4,6,5,2
2022-06-01 13:30:00,15,8,4,8,4,3
2022-06-01 13:35:00,17,7,4,7,5,3
2022-06-01 13:40:00,18,7,4,7,5,2
2022-06-01 13:45:00,15,8,4,6,5,3
2022-06-01 13:50:00,23,8,3,8,3,2
2022-06-01 13:55:00,19,11,4,7,5,2
2022-06-01 14:00:00,16,8,4,7,4,3
2022-06-01 14:05:00,19,10,4,6,3,3
2022-06-01 14:10:00,18,9,4,6,3,3
2022-06-01 14:15:00,20,8,4,6,4,3
2022-06-01 14:20:00,14,10,4,7,4,3
2022-06-01 14:25:00,18,9,4,7,4,2
2022-06-01 14:30:00,15,7,5,6,4,3
2022-06-01 14:35:00,19,8,5,6,5,2
2022-06-01 14:40:00,17,7,4,7,4,2
2022-06-01 14:45:00,17,10,4,7,5,3
2022-06-01 14:50:00,12,10,4,7,4,2
2022-06-01 14:55:00,15,8,4,6,4,2
2022-06-01 15:00:00,16,9,5,8,4,3
2022-06-01 15:05:00,16,7,4,6,3,2
2022-06-01 15:10:00,16,9,4,7,4,3
2022-06-01 15:15:00,16,8,4,7,5,3
2022-06-01 15:20:00,19,8,4,7,4,2
2022-06-01 15:25:00,18,9,4,7,4,3
2022-06-01 15:30:00,16,8,3,7,5,2
2022-06-01 15:35:00,19,7,4,7,4,2
2022-06-01 15:40:00,19,9,4,6,3,3
2022-06-01 15:45:00,18,9,4,6,4,3
2022-06-01 15:50:00,13,9,3,6,4,2
2022-06-01 15:55:00,16,7,5,6,4,3
2022-06-01 16:00:00,14,5,4,5,3,2
2022-06-01 16:05:00,10,7,3,6,4,2
2022-06-01 16:10:00,14,5,3,5,3,2
2022-06-01 16:15:00,14,7,3,5,3,2
2022-06-01 16:20:00,13,9,3,5,3,2
2022-06-01 16:25:00,11,5,4,6,4,2
2022-06-01 16:30:00,12,8,3,6,4,2
2022-06-01 16:35:00,12,5,4,5,3,2
2022-06-01 16:40:00,12,7,3,6,3,1
2022-06-01 16:45:00,14,7,3,5,3,2
2022-06-01 16:50:00,14,7,4,5,3,2
2022-06-01 16:55:00,15,8,3,6,4,2
2022-06-01 17:00:00,28,14,6,9,8,4
2022-06-01 17:05:00,29,16,7,11,7,5
2022-06-01 17:10:00,25,15,7,10,7,4
2022-06-01 17:15:00,29,14,7,10,6,5
2022-06-01 17:20:00,29,13,7,9,7,4
2022-06-01 17:25:00,32,10,8,12,8,4
2022-06-01 17:30:00,25,13,8,9,5,4
2022-06-01 17:35:00,29,15,5,12,6,4
2022-06-01 17:40:00,29,12,7,9,7,5
2022-06-01 17:45:00,21,13,7,10,6,4
2022-06-01 17:50:00,31,12,7,12,6,4
2022-06-01 17:55:00,26,14,8,11,7,4
2022-06-01 18:00:00,27,13,6,11,7,4
2022-06-01 18:05:00,25,14,8,13,7,4
2022-06-01 18:10:00,25,13,7,12,6,4
2022-06-01 18:15:00,29,13,7,10,7,4
2022-06-01 18:20:00,30,15,7,12,5,4
2022-06-01 18:25:00,23,14,7,13,5,3
2022-06-01 18:30:00,32,17,8,13,8,4
2022-06-01 18:35:00,29,12,7,13,6,4
2022-06-01 18:40:00,24,14,7,9,8,4
2022-06-01 18:45:00,24,12,6,12,9,5
2022-06-01 18:50:00,25,13,6,11,8,4
2022-06-01 18:55:00,28,14,6,13,8,5
2022-06-01 19:00:00,28,14,7,12,8,4
2022-06-01 19:05:00,31,15,8,11,7,4
2022-06-01 19:10:00,28,13,6,12,7,4
2022-06-01 19:15:00,22,14,7,11,7,4
2022-06-01 19:20:00,23,14,7,10,6,4
2022-06-01 19:25:00,34,12,9,11,7,4
2022-06-01 19:30:00,19,14,6,13,6,3
2022-06-01 19:35:00,27,17,8,11,5,5
2022-06-01 19:40:00,24,14,6,12,8,3
2022-06-01 19:45:00,28,17,6,11,7,4
2022-06-01 19:50:00,24,16,6,11,7,4
2022-06-01 19:55:00,30,14,7,11,8,3
2022-06-01 20:00:00,13,6,3,4,3,2
2022-06-01 20:05:00,15,7,3,5,4,2
2022-06-01 20:10:00,14,6,4,5,3,2
2022-06-01 20:15:00,16,8,4,6,4,2
2022-06-01 20:20:00,15,7,3,5,4,2
2022-06-01 20:25:00,13,6,4,5,4,2
2022-06-01 20:30:00,12,7,3,6,3,2
2022-06-01 20:35:00,13,6,3,5,4,2
2022-06-01 20:40:00,13,8,3,5,4,2
2022-06-01 20:45:00,14,6,3,5,3,2
2022-06-01 20:50:00,12,7,3,5,4,2
2022-06-01 20:55:00,12,7,3,4,4,2
2022-06-01 21:00:00,13,9,3,6,4,2
2022-06-01 21:05:00,14,7,4,4,3,2
2022-06-01 21:10:00,12,7,4,5,4,1
2022-06-01 21:15:00,14,7,3,4,3,2
2022-06-01 21:20:00,13,7,3,5,4,2
2022-06-01 21:25:00,14,8,3,5,3,2
2022-06-01 21:30:00,14,6,4,6,3,2
2022-06-01 21:35:00,13,6,4,6,3,2
2022-06-01 21:40:00,15,6,3,5,4,2
2022-06-01 21:45:00,12,8,4,5,3,2
2022-06-01 21:50:00,17,5,4,6,4,2
2022-06-01 21:55:00,11,7,3,6,3,2
2022-06-01 22:00:00,13,5,3,4,3,2
2022-06-01 22:05:00,14,7,4,6,3,2
2022-06-01 22:10:00,15,5,3,6,4,2
2022-06-01 22:15:00,15,6,3,5,3,2
2022-06-01 22:20:00,11,8,3,5,3,2
2022-06-01 22:25:00,13,6,4,5,3,2
2022-06-01 22:30:00,14,6,3,6,2,2
2022-06-01 22:35:00,17,6,3,6,3,2
2022-06-01 22:40:00,10,6,4,5,3,2
2022-06-01 22:45:00,13,7,3,5,3,2
2022-06-01 22:50:00,13,7,3,5,3,2
2022-06-01 22:55:00,13,7,3,6,3,2
2022-06-01 23:00:00,6,3,1,2,1,1
2022-06-01 23:05:00,5,3,1,2,1,1
2022-06-01 23:10:00,6,3,1,2,1,1
2022-06-01 23:15:00,5,3,1,2,1,1
2022-06-01 23:20:00,5,3,2,2,1,1
2022-06-01 23:25:00,5,3,1,2,1,1
2022-06-01 23:30:00,5,3,1,2,1,1
2022-06-01 23:35:00,5,3,1,2,1,1
2022-06-01 23:40:00,5,3,1,2,1,1
2022-06-01 23:45:00,6,3,1,2,1,1
2022-06-01 23:50:00,5,3,2,2,1,1
2022-06-01 23:55:00,5,3,1,2,1,1
2022-06-02 00:00:00,5,3,1,2,1,1
2022-06-02 00:05:00,4,2,1,2,1,1
2022-06-02 00:10:00,5,2,1,2,1,1
2022-06-02 00:15:00,5,2,1,2,1,1
2022-06-02 00:20:00,6,2,1,2,1,1
2022-06-02 00:25:00,6,3,1,2,1,1
2022-06-02 00:30:00,5,2,1,2,1,1
2022-06-02 00:35:00,6,2,1,2,1,1
2022-06-02 00:40:00,4,2,1,2,1,1
2022-06-02 00:45:00,6,2,1,2,1,1
2022-06-02 00:50:00,4,2,2,2,1,1
2022-06-02 00:55:00,5,3,1,2,2,1
2022-06-02 01:00:00,6,3,1,2,1,1
2022-06-02 01:05:00,5,2,1,2,1,1
2022-06-02 01:10:00,5,3,1,2,1,1
2022-06-02 01:15:00,5,2,1,2,1,1
2022-06-02 01:20:00,6,2,1,2,1,1
2022-06-02 01:25:00,5,3,1,2,1,1
2022-06-02 01:30:00,4,3,1,2,1,1
2022-06-02 01:35:00,6,3,1,2,2,1
2022-06-02 01:40:00,5,2,1,2,1,1
2022-06-02 01:45:00,5,2,1,2,1,1
2022-06-02 01:50:00,5,3,1,2,1,1
2022-06-02 01:55:00,3,3,2,2,1,1
2022-06-02 02:00:00,5,2,1,2,1,1
2022-06-02 02:05:00,5,3,1,2,1,1
2022-06-02 02:10:00,5,3,1,2,1,1
2022-06-02 02:15:00,5,2,1,2,2,1
2022-06-02 02:20:00,5,2,1,2,1,1
2022-06-02 02:25:00,4,3,1,2,1,1
2022-06-02 02:30:00,5,2,1,2,1,1
2022-06-02 02:35:00,5,3,1,2,1,1
2022-06-02 02:40:00,6,2,1,2,1,1
2022-06-02 02:45:00,5,3,1,2,1,1
2022-06-02 02:50:00,5,2,1,2,1,1
2022-06-02 02:55:00,5,2,1,2,1,1
2022-06-02 03:00:00,5,3,1,2,1,1
2022-06-02 03:05:00,6,2,1,2,1,1
2022-06-02 03:10:00,5,3,1,2,1,1
2022-06-02 03:15:00,5,2,1,2,1,1
2022-06-02 03:20:00,5,2,1,2,1,1
2022-06-02 03:25:00,6,3,1,2,1,1
2022-06-02 03:30:00,5,3,1,2,1,1
2022-06-02 03:35:00,5,3,1,2,1,1
2022-06-02 03:40:00,5,2,1,2,1,1
2022-06-02 03:45:00,6,3,1,2,2,1
2022-06-02 03:50:00,6,3,1,2,1,1
2022-06-02 03:55:00,5,3,1,2,1,1
2022-06-02 04:00:00,5,2,1,2,1,1
2022-06-02 04:05:00,5,2,1,2,2,1
2022-06-02 04:10:00,5,2,1,2,1,1
2022-06-02 04:15:00,6,2,1,2,1,1
2022-06-02 04:20:00,5,3,1,2,1,1
2022-06-02 04:25:00,5,3,1,2,1,1
2022-06-02 04:30:00,4,2,1,2,1,1
2022-06-02 04:35:00,5,3,1,2,2,1
2022-06-02 04:40:00,4,3,2,2,1,1
2022-06-02 04:45:00,5,3,1,2,1,1
2022-06-02 04:50:00,5,2,1,2,1,1
2022-06-02 04:55:00,5,2,1,2,1,1
2022-06-02 05:00:00,5,2,1,2,1,1
2022-06-02 05:05:00,5,2,1,2,1,1
2022-06-02 05:10:00,6,3,1,2,1,1
2022-06-02 05:15:00,5,2,1,2,1,1
2022-06-02 05:20:00,5,3,1,2,1,1
2022-06-02 05:25:00,6,3,1,2,1,1
2022-06-02 05:30:00,5,3,1,2,1,1
2022-06-02 05:35:00,5,3,1,2,1,1
2022-06-02 05:40:00,4,3,1,2,1,1
2022-06-02 05:45:00,5,2,1,2,1,1
2022-06-02 05:50:00,4,2,1,2,1,1
2022-06-02 05:55:00,6,3,1,2,1,1
2022-06-02 06:00:00,14,6,4,5,3,2
2022-06-02 06:05:00,14,6,3,4,3,2
2022-06-02 06:10:00,15,6,3,4,3,2
2022-06-02 06:15:00,13,7,3,5,4,2
2022-06-02 06:20:00,13,8,4,5,4,2
2022-06-02 06:25:00,15,7,3,6,4,1
2022-06-02 06:30:00,17,7,3,7,4,2
2022-06-02 06:35:00,13,6,3,6,3,2
2022-06-02 06:40:00,13,7,3,6,4,2
2022-06-02 06:45:00,12,6,3,5,4,2
2022-06-02 06:50:00,15,7,3,4,4,2
2022-06-02 06:55:00,14,7,3,6,3,2
2022-06-02 07:00:00,34,13,7,16,7,5
2022-06-02 07:05:00,34,15,8,13,8,5
2022-06-02 07:10:00,29,16,8,14,7,5
2022-06-02 07:15:00,31,16,8,13,7,4
2022-06-02 07:20:00,35,19,7,15,7,5
2022-06-02 07:25:00,37,13,8,13,6,5
2022-06-02 07:30:00,29,16,8,12,7,5
2022-06-02 07:35:00,31,16,7,13,7,5
2022-06-02 07:40:00,36,15,9,12,8,5
2022-06-02 07:45:00,24,13,8,16,7,5
2022-06-02 07:50:00,35,14,8,12,9,5
2022-06-02 07:55:00,36,17,9,12,9,4
2022-06-02 08:00:00,33,14,9,13,7,6
2022-06-02 08:05:00,23,15,7,13,9,5
2022-06-02 08:10:00,31,18,9,13,7,5
2022-06-02 08:15:00,34,17,8,11,9,5
2022-06-02 08:20:00,35,18,8,15,8,5
2022-06-02 08:25:00,35,15,8,11,10,4
2022-06-02 08:30:00,41,19,9,13,7,4
2022-06-02 08:35:00,34,16,7,11,10,4
2022-06-02 08:40:00,34,17,9,13,9,4
2022-06-02 08:45:00,36,15,7,15,9,5
2022-06-02 08:50:00,35,12,9,12,8,5
2022-06-02 08:55:00,32,17,6,13,7,5
2022-06-02 09:00:00,33,14,8,9,9,4
2022-06-02 09:05:00,32,18,8,10,8,5
2022-06-02 09:10:00,25,15,9,15,7,4
2022-06-02 09:15:00,22,20,10,10,8,4
2022-06-02 09:20:00,37,17,8,14,7,5
2022-06-02 09:25:00,29,16,8,11,9,5
2022-06-02 09:30:00,37,14,10,12,9,4
2022-06-02 09:35:00,36,14,8,11,8,5
2022-06-02 09:40:00,28,12,9,13,9,6
2022-06-02 09:45:00,33,18,7,15,7,4
2022-06-02 09:50:00,32,14,8,12,9,5
2022-06-02 09:55:00,33,18,7,12,8,5
2022-06-02 10:00:00,18,9,4,7,4,3
2022-06-02 10:05:00,12,9,3,6,4,3
2022-06-02 10:10:00,18,8,4,8,4,2
2022-06-02 10:15:00,16,7,4,7,4,2
2022-06-02 10:20:00,17,8,4,7,4,2
2022-06-02 10:25:00,13,8,4,5,5,2
2022-06-02 10:30:00,18,7,4,7,5,3
2022-06-02 10:35:00,18,7,4,7,4,2
2022-06-02 10:40:00,17,8,5,6,4,3
2022-06-02 10:45:00,15,9,5,7,4,3
2022-06-02 10:50:00,19,8,4,6,4,3
2022-06-02 10:55:00,15,9,5,6,4,2
2022-06-02 11:00:00,17,9,4,9,4,2
2022-06-02 11:05:00,15,6,5,7,5,3
2022-06-02 11:10:00,22,8,4,7,5,2
2022-06-02 11:15:00,17,9,4,7,4,2
2022-06-02 11:20:00,18,11,4,6,4,3
2022-06-02 11:25:00,15,8,3,6,5,2
2022-06-02 11:30:00,15,8,4,7,4,2
2022-06-02 11:35:00,15,8,5,7,3,3
2022-06-02 11:40:00,19,9,5,7,5,3
2022-06-02 11:45:00,17,8,4,7,4,2
2022-06-02 11:50:00,18,7,4,8,4,3
2022-06-02 11:55:00,14,11,5,9,5,2
2022-06-02 12:00:00,16,7,4,7,4,2
2022-06-02 12:05:00,16,11,4,7,5,2
2022-06-02 12:10:00,16,9,4,5,4,2
2022-06-02 12:15:00,20,10,4,6,4,3
2022-06-02 12:20:00,18,7,5,7,4,3
2022-06-02 12:25:00,19,8,3,8,4,2
2022-06-02 12:30:00,16,9,4,6,5,3
2022-06-02 12:35:00,18,9,5,5,4,3
2022-06-02 12:40:00,19,8,4,5,5,3
2022-06-02 12:45:00,19,9,5,6,4,2
2022-06-02 12:50:00,15,9,5,6,4,2
2022-06-02 12:55:00,18,6,5,8,4,3
2022-06-02 13:00:00,16,11,4,7,4,3
2022-06-02 13:05:00,18,9,4,7,6,3
2022-06-02 13:10:00,20,7,4,6,4,2
2022-06-02 13:15:00,20,8,4,7,4,3
2022-06-02 13:20:00,16,8,4,6,4,2
2022-06-02 13:25:00,18,8,4,7,5,2
2022-06-02 13:30:00,18,8,5,8,4,2
2022-06-02 13:35:00,18,8,4,7,4,3
2022-06-02 13:40:00,16,8,4,6,4,2
2022-06-02 13:45:00,18,10,4,6,3,2
2022-06-02 13:50:00,18,7,4,6,4,3
2022-06-02 13:55:00,16,9,3,7,4,2
2022-06-02 14:00:00,16,9,5,7,4,3
2022-06-02 14:05:00,16,7,4,6,4,2
2022-06-02 14:10:00,15,11,5,8,4,2
2022-06-02 14:15:00,15,8,4,6,4,3
2022-06-02 14:20:00,18,9,4,7,4,2
2022-06-02 14:25:00,17,8,4,9,4,3
2022-06-02 14:30:00,18,8,4,5,4,3
2022-06-02 14:35:00,19,9,5,7,4,2
2022-06-02 14:40:00,15,9,4,6,3,3
2022-06-02 14:45:00,18,8,5,5,4,3
2022-06-02 14:50:00,14,9,4,5,5,3
2022-06-02 14:55:00,15,7,4,8,4,3
2022-06-02 15:00:00,14,8,4,8,4,3
2022-06-02 15:05:00,16,7,3,7,4,3
2022-06-02 15:10:00,18,8,4,8,4,2
2022-06-02 15:15:00,17,9,4,8,4,2
2022-06-02 15:20:00,18,9,5,6,5,3
2022-06-02 15:25:00,15,9,4,8,4,2
2022-06-02 15:30:00,17,9,4,7,4,3
2022-06-02 15:35:00,17,9,4,7,4,2
2022-06-02 15:40:00,16,9,4,6,5,2
2022-06-02 15:45:00,16,9,5,7,4,3
2022-06-02 15:50:00,19,9,5,8,4,3
2022-06-02 15:55:00,17,8,4,7,5,3
2022-06-02 16:00:00,13,7,3,6,3,2
2022-06-02 16:05:00,14,7,3,6,4,2
2022-06-02 16:10:00,13,6,4,5,4,2
2022-06-02 16:15:00,13,6,4,6,3,2
2022-06-02 16:20:00,13,8,3,5,3,2
2022-06-02 16:25:00,13,6,3,5,4,3
2022-06-02 16:30:00,16,7,4,6,3,2
2022-06-02 16:35:00,16,7,3,5,4,2
2022-06-02 16:40:00,15,7,3,4,4,2
2022-06-02 16:45:00,17,6,3,5,4,2
2022-06-02 16:50:00,15,7,3,6,4,2
2022-06-02 16:55:00,16,7,4,4,3,2
2022-06-02 17:00:00,30,15,7,11,6,4
2022-06-02 17:05:00,29,15,6,8,7,4
2022-06-02 17:10:00,18,14,8,12,6,4
2022-06-02 17:15:00,29,14,8,10,6,4
2022-06-02 17:20:00,28,11,7,10,8,4
2022-06-02 17:25:00,30,10,6,11,6,5
2022-06-02 17:30:00,26,11,8,12,7,3
2022-06-02 17:35:00,34,14,7,15,6,4
2022-06-02 17:40:00,32,16,7,13,7,4
2022-06-02 17:45:00,22,14,7,10,6,4
2022-06-02 17:50:00,23,12,7,11,7,4
2022-06-02 17:55:00,24,14,7,10,7,4
2022-06-02 18:00:00,28,15,7,13,6,5
2022-06-02 18:05:00,32,15,6,9,6,4
2022-06-02 18:10:00,34,11,6,11,6,4
2022-06-02 18:15:00,28,15,7,12,6,5
2022-06-02 18:20:00,29,12,7,13,5,6
2022-06-02 18:25:00,28,11,7,11,7,4
2022-06-02 18:30:00,27,13,6,11,8,4
2022-06-02 18:35:00,33,18,7,12,7,4
2022-06-02 18:40:00,24,11,8,10,6,4
2022-06-02 18:45:00,28,12,7,11,6,4
2022-06-02 18:50:00,28,12,6,10,7,4
2022-06-02 18:55:00,27,13,7,12,8,4
2022-06-02 19:00:00,27,8,8,12,6,4
2022-06-02 19:05:00,31,13,8,8,6,4
2022-06-02 19:10:00,30,14,6,12,6,4
2022-06-02 19:15:00,27,13,7,11,5,5
2022-06-02 19:20:00,29,15,9,10,9,4
2022-06-02 19:25:00,32,11,7,11,6,4
2022-06-02 19:30:00,32,13,6,10,6,4
2022-06-02 19:35:00,29,13,7,10,6,4
2022-06-02 19:40:00,20,12,7,9,7,4
2022-06-02 19:45:00,26,15,8,9,7,4
2022-06-02 19:50:00,29,13,8,11,5,4
2022-06-02 19:55:00,25,15,7,10,7,4
2022-06-02 20:00:00,13,7,4,5,4,2
2022-06-02 20:05:00,14,7,4,6,3,2
2022-06-02 20:10:00,14,6,3,6,3,2
2022-06-02 20:15:00,13,7,3,6,3,2
2022-06-02 20:20:00,11,6,4,6,3,2
2022-06-02 20:25:00,13,8,4,6,3,2
2022-06-02 20:30:00,14,7,4,5,3,2
2022-06-02 20:35:00,16,7,3,6,4,2
2022-06-02 20:40:00,13,8,4,5,4,2
2022-06-02 20:45:00,10,7,3,5,3,2
2022-06-02 20:50:00,15,7,3,4,3,2
2022-06-02 20:55:00,14,7,3,5,4,2
2022-06-02 21:00:00,12,7,3,7,3,2
2022-06-02 21:05:00,13,8,4,5,3,2
2022-06-02 21:10:00,12,6,3,5,3,2
2022-06-02 21:15:00,15,7,3,5,3,2
2022-06-02 21:20:00,11,6,3,7,4,2
2022-06-02 21:25:00,15,6,3,4,3,2
2022-06-02 21:30:00,14,7,4,4,3,2
2022-06-02 21:35:00,16,7,3,6,3,2
2022-06-02 21:40:00,16,7,3,5,3,2
2022-06-02 21:45:00,15,7,4,5,3,2
2022-06-02 21:50:00,13,6,3,6,3,2
2022-06-02 21:55:00,11,8,3,6,3,2
2022-06-02 22:00:00,16,7,4,5,3,2
2022-06-02 22:05:00,16,7,4,6,4,2
2022-06-02 22:10:00,14,8,4,5,3,2
2022-06-02 22:15:00,15,7,4,5,4,2
2022-06-02 22:20:00,15,7,3,6,3,2
2022-06-02 22:25:00,14,7,3,4,4,2
