time,B1,B2,B3,T1,T2,T3
2022-06-01 03:35:00,4,3,1,2,1,1
2022-06-01 03:40:00,6,2,1,2,2,1
2022-06-01 03:45:00,5,3,1,3,1,1
2022-06-01 03:50:00,8,2,1,2,1,1
2022-06-01 03:55:00,7,2,1,2,1,1
2022-06-01 04:00:00,5,3,1,2,1,1
2022-06-01 04:05:00,5,2,1,3,1,1
2022-06-01 04:10:00,4,3,1,2,1,1
2022-06-01 04:15:00,5,3,1,2,1,1
2022-06-01 04:20:00,5,3,1,2,2,1
2022-06-01 04:25:00,6,2,2,2,1,1
2022-06-01 04:30:00,7,3,1,2,1,1
2022-06-01 04:35:00,5,3,1,3,1,1
2022-06-01 04:40:00,5,3,1,2,2,1
2022-06-01 04:45:00,6,2,1,2,1,1
2022-06-01 04:50:00,6,3,1,2,1,1
2022-06-01 04:55:00,6,3,2,2,2,1
2022-06-01 05:00:00,5,3,1,2,1,1
2022-06-01 05:05:00,5,3,1,2,1,1
2022-06-01 05:10:00,5,2,2,2,2,1
2022-06-01 05:15:00,5,3,1,2,2,1
2022-06-01 05:20:00,6,4,1,2,1,1
2022-06-01 05:25:00,6,2,2,2,1,1
2022-06-01 05:30:00,5,3,1,2,1,1
2022-06-01 05:35:00,6,3,1,3,2,1
2022-06-01 05:40:00,5,3,1,2,2,1
2022-06-01 05:45:00,4,3,1,3,1,1
2022-06-01 05:50:00,7,3,2,2,1,1
2022-06-01 05:55:00,3,3,1,2,2,1
2022-06-01 06:00:00,9,5,5,7,3,2
2022-06-01 06:05:00,16,8,3,6,3,2
2022-06-01 06:10:00,19,7,4,5,3,2
2022-06-01 06:15:00,13,11,3,7,3,2
2022-06-01 06:20:00,12,6,3,5,4,2
2022-06-01 06:25:00,18,7,3,5,3,2
2022-06-01 06:30:00,14,5,3,5,4,2
2022-06-01 06:35:00,14,8,4,5,4,2
2022-06-01 06:40:00,15,6,4,6,3,2
2022-06-01 06:45:00,16,9,3,5,3,3
2022-06-01 06:50:00,16,7,3,5,4,2
2022-06-01 06:55:00,11,7,3,5,3,2
2022-06-01 07:00:00,28,17,8,12,9,4
2022-06-01 07:05:00,30,22,8,13,7,5
2022-06-01 07:10:00,29,20,10,13,10,6
2022-06-01 07:15:00,37,17,6,13,12,5
2022-06-01 07:20:00,41,23,9,12,8,5
2022-06-01 07:25:00,36,22,10,15,12,5
2022-06-01 07:30:00,27,17,11,16,9,5
2022-06-01 07:35:00,25,12,11,12,7,7
2022-06-01 07:40:00,44,20,10,12,7,6
2022-06-01 07:45:00,41,19,11,14,10,6
2022-06-01 07:50:00,41,22,9,15,8,4
2022-06-01 07:55:00,34,19,7,16,11,6
2022-06-01 08:00:00,41,16,8,16,9,6
2022-06-01 08:05:00,34,17,8,15,8,5
2022-06-01 08:10:00,39,19,8,17,10,5
2022-06-01 08:15:00,25,16,10,13,11,7
2022-06-01 08:20:00,32,23,9,16,6,5
2022-06-01 08:25:00,43,13,7,16,6,5
2022-06-01 08:30:00,44,22,9,14,7,5
2022-06-01 08:35:00,29,19,8,14,9,5
2022-06-01 08:40:00,39,14,11,13,10,4
2022-06-01 08:45:00,26,17,9,16,9,5
2022-06-01 08:50:00,37,15,9,13,9,5
2022-06-01 08:55:00,37,21,9,14,8,6
2022-06-01 09:00:00,42,17,11,10,12,7
2022-06-01 09:05:00,44,18,9,16,9,6
2022-06-01 09:10:00,42,19,9,13,7,6
2022-06-01 09:15:00,28,22,10,10,6,6
2022-06-01 09:20:00,35,19,13,17,10,5
2022-06-01 09:25:00,42,11,9,10,8,4
2022-06-01 09:30:00,41,23,10,15,6,6
2022-06-01 09:35:00,34,17,8,14,9,5
2022-06-01 09:40:00,35,13,10,14,8,6
2022-06-01 09:45:00,30,20,9,16,9,6
2022-06-01 09:50:00,31,16,11,14,10,6
2022-06-01 09:55:00,26,23,11,11,8,6
2022-06-01 10:00:00,18,9,4,9,4,2
2022-06-01 10:05:00,19,11,6,6,3,2
2022-06-01 10:10:00,17,9,3,9,6,2
2022-06-01 10:15:00,14,8,5,9,5,3
2022-06-01 10:20:00,20,10,4,9,3,2
2022-06-01 10:25:00,15,11,5,6,5,3
2022-06-01 10:30:00,20,7,5,7,3,2
2022-06-01 10:35:00,15,10,4,6,4,2
2022-06-01 10:40:00,24,7,4,7,5,2
2022-06-01 10:45:00,20,12,4,7,5,3
2022-06-01 10:50:00,18,7,4,7,5,2
2022-06-01 10:55:00,12,12,5,6,5,2
2022-06-01 11:00:00,13,9,5,7,4,4
2022-06-01 11:05:00,20,9,4,7,5,3
2022-06-01 11:10:00,22,12,4,8,4,2
2022-06-01 11:15:00,17,7,3,8,5,3
2022-06-01 11:20:00,18,11,3,9,6,2
2022-06-01 11:25:00,13,7,5,5,5,2
2022-06-01 11:30:00,20,8,5,7,5,3
2022-06-01 11:35:00,18,11,5,5,4,3
2022-06-01 11:40:00,23,10,5,9,4,3
2022-06-01 11:45:00,18,8,5,7,2,3
2022-06-01 11:50:00,22,6,5,8,5,3
2022-06-01 11:55:00,19,9,4,8,4,3
2022-06-01 12:00:00,16,10,4,7,5,1
2022-06-01 12:05:00,18,7,5,7,3,3
2022-06-01 12:10:00,16,6,4,6,4,2
2022-06-01 12:15:00,17,10,6,6,4,2
2022-06-01 12:20:00,19,7,5,9,4,2
2022-06-01 12:25:00,18,10,5,8,5,2
2022-06-01 12:30:00,14,9,5,6,5,2
2022-06-01 12:35:00,18,9,4,7,3,3
2022-06-01 12:40:00,16,9,4,8,5,3
2022-06-01 12:45:00,21,10,5,6,5,3
2022-06-01 12:50:00,17,8,4,6,5,3
2022-06-01 12:55:00,24,10,5,9,4,2
2022-06-01 13:00:00,25,8,4,5,5,3
2022-06-01 13:05:00,17,10,4,7,4,2
2022-06-01 13:10:00,18,12,2,8,4,3
2022-06-01 13:15:00,21,10,5,8,5,3
2022-06-01 13:20:00,12,10,5,8,5,3
2022-06-01 13:25:00,14,10,3,7,4,3
2022-06-01 13:30:00,18,11,4,6,4,3
2022-06-01 13:35:00,19,10,4,8,5,3
2022-06-01 13:40:00,20,10,3,7,5,4
2022-06-01 13:45:00,15,10,4,10,4,3
2022-06-01 13:50:00,16,10,4,7,5,2
2022-06-01 13:55:00,19,7,5,7,4,3
2022-06-01 14:00:00,18,9,4,7,3,2
2022-06-01 14:05:00,20,8,5,6,5,2
2022-06-01 14:10:00,16,9,5,8,5,3
2022-06-01 14:15:00,20,10,4,8,5,3
2022-06-01 14:20:00,16,8,4,5,6,3
2022-06-01 14:25:00,21,8,5,7,5,3
2022-06-01 14:30:00,16,9,6,8,4,3
2022-06-01 14:35:00,21,10,5,6,4,2
2022-06-01 14:40:00,19,9,4,6,4,2
2022-06-01 14:45:00,19,9,5,6,5,3
2022-06-01 14:50:00,23,11,5,6,4,3
2022-06-01 14:55:00,19,10,4,8,4,3
2022-06-01 15:00:00,17,6,6,6,5,3
2022-06-01 15:05:00,22,10,5,7,4,3
2022-06-01 15:10:00,20,8,5,8,5,3
2022-06-01 15:15:00,17,11,4,8,5,2
2022-06-01 15:20:00,19,10,5,7,5,3
2022-06-01 15:25:00,15,9,5,7,6,3
2022-06-01 15:30:00,19,10,4,7,4,3
2022-06-01 15:35:00,20,8,4,8,4,3
2022-06-01 15:40:00,17,7,5,7,5,3
2022-06-01 15:45:00,18,9,5,6,5,3
2022-06-01 15:50:00,13,11,4,6,5,3
2022-06-01 15:55:00,17,8,4,7,3,3
2022-06-01 16:00:00,18,7,3,6,4,3
2022-06-01 16:05:00,13,7,3,7,3,2
2022-06-01 16:10:00,13,7,4,6,3,2
2022-06-01 16:15:00,11,7,3,6,4,2
2022-06-01 16:20:00,15,9,4,7,3,2
2022-06-01 16:25:00,14,5,4,5,4,2
2022-06-01 16:30:00,13,7,4,5,4,2
2022-06-01 16:35:00,11,9,4,8,4,2
2022-06-01 16:40:00,15,8,3,6,4,2
2022-06-01 16:45:00,14,9,3,6,4,2
2022-06-01 16:50:00,16,7,4,7,4,3
2022-06-01 16:55:00,13,8,4,5,3,2
2022-06-01 17:00:00,39,17,7,14,7,5
2022-06-01 17:05:00,28,15,9,12,9,4
2022-06-01 17:10:00,37,19,8,13,8,5
2022-06-01 17:15:00,39,15,9,13,8,5
2022-06-01 17:20:00,22,20,7,15,8,5
2022-06-01 17:25:00,33,16,8,9,8,5
2022-06-01 17:30:00,28,18,10,14,7,5
2022-06-01 17:35:00,28,20,9,15,9,6
2022-06-01 17:40:00,28,16,9,9,7,5
2022-06-01 17:45:00,32,13,9,13,10,5
2022-06-01 17:50:00,33,18,9,12,7,2
2022-06-01 17:55:00,33,19,7,16,8,4
2022-06-01 18:00:00,35,16,11,13,9,4
2022-06-01 18:05:00,34,20,7,14,9,5
2022-06-01 18:10:00,35,19,7,16,7,4
2022-06-01 18:15:00,28,13,5,15,9,5
2022-06-01 18:20:00,35,21,8,14,7,5
2022-06-01 18:25:00,40,16,7,14,9,4
2022-06-01 18:30:00,30,19,8,16,12,4
2022-06-01 18:35:00,30,14,9,12,10,6
2022-06-01 18:40:00,27,21,7,15,8,4
2022-06-01 18:45:00,36,15,10,16,8,6
2022-06-01 18:50:00,38,13,6,16,6,4
2022-06-01 18:55:00,30,18,6,12,8,5
2022-06-01 19:00:00,31,16,9,13,7,6
2022-06-01 19:05:00,29,14,9,11,7,4
2022-06-01 19:10:00,32,17,7,14,10,5
2022-06-01 19:15:00,43,21,9,15,9,5
2022-06-01 19:20:00,31,18,9,13,7,5
2022-06-01 19:25:00,35,15,7,10,10,6
2022-06-01 19:30:00,32,23,7,11,7,4
2022-06-01 19:35:00,22,15,7,11,8,5
2022-06-01 19:40:00,36,18,8,12,10,5
2022-06-01 19:45:00,21,19,8,13,11,5
2022-06-01 19:50:00,28,17,8,15,9,5
2022-06-01 19:55:00,33,18,7,7,6,5
2022-06-01 20:00:00,13,8,3,4,4,2
2022-06-01 20:05:00,13,8,3,5,4,2
2022-06-01 20:10:00,11,8,3,5,3,3
2022-06-01 20:15:00,14,8,3,5,4,2
2022-06-01 20:20:00,18,5,3,6,3,2
2022-06-01 20:25:00,16,7,4,5,4,2
2022-06-01 20:30:00,16,7,3,6,4,3
2022-06-01 20:35:00,12,6,5,6,4,2
2022-06-01 20:40:00,12,7,3,6,3,2
2022-06-01 20:45:00,17,4,3,6,3,3
2022-06-01 20:50:00,10,8,3,6,3,2
2022-06-01 20:55:00,18,7,3,6,2,2
2022-06-01 21:00:00,8,7,3,6,3,3
2022-06-01 21:05:00,14,7,2,7,4,2
2022-06-01 21:10:00,17,9,4,5,4,3
2022-06-01 21:15:00,16,7,4,6,3,2
2022-06-01 21:20:00,12,8,3,5,3,2
2022-06-01 21:25:00,16,6,4,6,4,2
2022-06-01 21:30:00,14,8,3,7,2,2
2022-06-01 21:35:00,12,7,4,5,4,2
2022-06-01 21:40:00,16,9,3,6,4,2
2022-06-01 21:45:00,18,7,3,6,4,2
2022-06-01 21:50:00,17,6,4,7,4,2
2022-06-01 21:55:00,15,4,3,5,4,2
2022-06-01 22:00:00,19,9,4,6,3,2
2022-06-01 22:05:00,14,9,5,6,4,2
2022-06-01 22:10:00,12,5,3,5,4,2
2022-06-01 22:15:00,12,5,4,6,3,2
2022-06-01 22:20:00,18,9,3,7,4,2
2022-06-01 22:25:00,15,6,4,6,3,2
2022-06-01 22:30:00,12,8,4,5,4,2
2022-06-01 22:35:00,11,7,4,7,5,2
2022-06-01 22:40:00,13,7,3,5,4,2
2022-06-01 22:45:00,13,8,4,7,4,2
2022-06-01 22:50:00,6,7,4,6,4,2
2022-06-01 22:55:00,13,8,4,4,4,2
2022-06-01 23:00:00,6,2,2,2,1,1
2022-06-01 23:05:00,6,2,1,2,2,1
2022-06-01 23:10:00,5,3,2,2,1,1
2022-06-01 23:15:00,4,1,1,2,1,1
2022-06-01 23:20:00,6,3,2,1,1,1
2022-06-01 23:25:00,6,3,2,3,1,1
2022-06-01 23:30:00,5,3,1,2,1,1
2022-06-01 23:35:00,6,2,1,2,1,1
2022-06-01 23:40:00,6,3,1,2,1,1
2022-06-01 23:45:00,5,3,2,2,1,1
2022-06-01 23:50:00,5,2,1,3,1,1
2022-06-01 23:55:00,5,3,1,2,1,1
2022-06-02 00:00:00,4,3,1,2,1,1
2022-06-02 00:05:00,5,3,1,2,1,1
2022-06-02 00:10:00,5,3,1,3,1,1
2022-06-02 00:15:00,5,2,1,3,1,1
2022-06-02 00:20:00,5,3,2,3,1,1
2022-06-02 00:25:00,5,2,1,2,1,1
2022-06-02 00:30:00,4,2,1,2,1,1
2022-06-02 00:35:00,5,3,2,2,1,1
2022-06-02 00:40:00,7,3,1,2,1,1
2022-06-02 00:45:00,5,3,1,2,1,1
2022-06-02 00:50:00,5,2,1,1,1,1
2022-06-02 00:55:00,6,3,1,2,1,1
2022-06-02 01:00:00,6,2,2,2,1,1
2022-06-02 01:05:00,7,3,2,3,1,1
2022-06-02 01:10:00,6,3,1,2,1,1
2022-06-02 01:15:00,5,3,1,2,2,1
2022-06-02 01:20:00,5,3,1,1,1,1
2022-06-02 01:25:00,6,4,2,1,1,1
2022-06-02 01:30:00,7,3,1,2,1,1
2022-06-02 01:35:00,5,3,1,3,1,1
2022-06-02 01:40:00,5,3,1,3,1,1
2022-06-02 01:45:00,5,2,2,2,2,1
2022-06-02 01:50:00,5,3,1,2,2,1
2022-06-02 01:55:00,5,3,1,2,2,1
2022-06-02 02:00:00,5,3,2,2,1,1
2022-06-02 02:05:00,4,3,1,2,1,1
2022-06-02 02:10:00,6,3,1,3,1,1
2022-06-02 02:15:00,6,3,1,2,1,1
2022-06-02 02:20:00,5,3,1,2,1,1
2022-06-02 02:25:00,5,2,1,2,1,1
2022-06-02 02:30:00,4,3,2,2,1,1
2022-06-02 02:35:00,6,3,2,2,1,1
2022-06-02 02:40:00,7,3,1,2,1,1
2022-06-02 02:45:00,5,3,1,2,2,1
2022-06-02 02:50:00,4,3,1,2,2,1
2022-06-02 02:55:00,5,2,1,2,1,1
2022-06-02 03:00:00,5,2,2,2,1,1
2022-06-02 03:05:00,4,3,1,2,2,1
2022-06-02 03:10:00,5,2,1,2,2,1
2022-06-02 03:15:00,5,2,1,1,1,1
2022-06-02 03:20:00,4,3,2,2,1,1
2022-06-02 03:25:00,6,2,1,2,1,1
2022-06-02 03:30:00,6,3,1,3,2,1
2022-06-02 03:35:00,5,3,1,2,2,1
2022-06-02 03:40:00,7,3,1,2,1,1
2022-06-02 03:45:00,5,3,1,2,1,1
2022-06-02 03:50:00,5,3,1,2,1,1
2022-06-02 03:55:00,5,2,2,3,1,1
2022-06-02 04:00:00,5,3,1,2,1,1
2022-06-02 04:05:00,5,2,1,2,1,1
2022-06-02 04:10:00,5,3,1,2,2,1
2022-06-02 04:15:00,4,3,1,2,1,1
2022-06-02 04:20:00,5,3,1,2,1,1
2022-06-02 04:25:00,7,2,1,3,1,1
2022-06-02 04:30:00,6,3,2,2,1,1
2022-06-02 04:35:00,4,3,1,3,1,1
2022-06-02 04:40:00,6,3,1,2,1,1
2022-06-02 04:45:00,6,2,2,2,2,1
2022-06-02 04:50:00,7,2,1,3,1,1
2022-06-02 04:55:00,4,2,1,2,1,1
2022-06-02 05:00:00,4,2,1,2,1,1
2022-06-02 05:05:00,5,2,1,1,1,1
2022-06-02 05:10:00,5,3,1,2,1,1
2022-06-02 05:15:00,4,3,2,3,2,1
2022-06-02 05:20:00,6,3,1,2,1,1
2022-06-02 05:25:00,5,2,1,2,2,1
2022-06-02 05:30:00,6,2,2,2,1,1
2022-06-02 05:35:00,5,2,1,2,2,1
2022-06-02 05:40:00,6,3,1,2,1,1
2022-06-02 05:45:00,6,2,1,3,1,1
2022-06-02 05:50:00,5,2,1,2,1,1
2022-06-02 05:55:00,4,3,1,2,1,1
2022-06-02 06:00:00,18,7,3,6,4,2
2022-06-02 06:05:00,15,7,3,7,4,1
2022-06-02 06:10:00,19,10,2,6,4,2
2022-06-02 06:15:00,11,6,4,6,4,2
2022-06-02 06:20:00,15,8,3,6,3,2
2022-06-02 06:25:00,16,7,4,6,3,2
2022-06-02 06:30:00,18,7,3,6,3,2
2022-06-02 06:35:00,17,7,4,5,3,2
2022-06-02 06:40:00,13,6,3,5,3,3
2022-06-02 06:45:00,13,10,5,5,4,3
2022-06-02 06:50:00,15,6,3,6,4,3
2022-06-02 06:55:00,19,9,3,8,3,2
2022-06-02 07:00:00,37,17,12,11,9,6
2022-06-02 07:05:00,52,22,7,17,9,7
2022-06-02 07:10:00,36,19,11,17,10,4
2022-06-02 07:15:00,21,18,12,13,11,5
2022-06-02 07:20:00,22,11,8,15,8,5
2022-06-02 07:25:00,40,13,8,10,9,4
2022-06-02 07:30:00,25,20,10,16,11,6
2022-06-02 07:35:00,32,19,10,19,9,6
2022-06-02 07:40:00,40,16,8,18,10,5
2022-06-02 07:45:00,38,20,11,10,8,7
2022-06-02 07:50:00,33,19,8,14,8,5
2022-06-02 07:55:00,32,10,8,14,5,6
2022-06-02 08:00:00,30,18,9,13,11,5
2022-06-02 08:05:00,47,16,10,15,9,6
2022-06-02 08:10:00,37,17,10,17,8,6
2022-06-02 08:15:00,36,16,11,15,12,6
2022-06-02 08:20:00,26,20,7,17,10,6
2022-06-02 08:25:00,36,18,8,18,9,7
2022-06-02 08:30:00,31,18,9,10,9,6
2022-06-02 08:35:00,37,18,8,15,9,6
2022-06-02 08:40:00,41,15,8,16,8,6
2022-06-02 08:45:00,43,20,8,18,9,4
2022-06-02 08:50:00,41,17,9,20,9,5
2022-06-02 08:55:00,36,22,8,16,7,6
2022-06-02 09:00:00,26,16,9,15,11,5
2022-06-02 09:05:00,34,18,7,16,9,6
2022-06-02 09:10:00,37,18,8,13,10,6
2022-06-02 09:15:00,29,20,8,17,8,6
2022-06-02 09:20:00,42,18,11,14,11,7
2022-06-02 09:25:00,38,16,10,17,9,5
2022-06-02 09:30:00,47,19,10,15,10,5
2022-06-02 09:35:00,35,13,10,17,9,5
2022-06-02 09:40:00,41,16,11,13,13,6
2022-06-02 09:45:00,36,15,11,15,11,3
2022-06-02 09:50:00,41,18,10,14,12,5
2022-06-02 09:55:00,44,22,9,16,10,5
2022-06-02 10:00:00,20,9,4,7,5,3
2022-06-02 10:05:00,18,10,5,7,5,2
2022-06-02 10:10:00,17,9,5,8,5,3
2022-06-02 10:15:00,17,7,4,8,3,3
2022-06-02 10:20:00,14,9,4,8,4,3
2022-06-02 10:25:00,22,9,5,7,5,3
2022-06-02 10:30:00,20,13,4,8,3,3
2022-06-02 10:35:00,19,9,5,5,3,2
2022-06-02 10:40:00,21,12,4,6,5,3
2022-06-02 10:45:00,16,9,3,5,4,3
2022-06-02 10:50:00,18,9,4,6,4,3
2022-06-02 10:55:00,15,10,4,7,5,2
2022-06-02 11:00:00,21,10,5,6,5,2
2022-06-02 11:05:00,22,10,5,9,4,3
2022-06-02 11:10:00,20,7,4,8,4,3
2022-06-02 11:15:00,13,11,6,7,4,4
2022-06-02 11:20:00,21,9,4,6,5,3
2022-06-02 11:25:00,21,8,5,6,3,3
2022-06-02 11:30:00,20,9,3,7,6,3
2022-06-02 11:35:00,15,9,5,6,4,3
2022-06-02 11:40:00,17,8,5,5,3,3
2022-06-02 11:45:00,19,7,4,8,4,3
2022-06-02 11:50:00,17,8,5,10,5,3
2022-06-02 11:55:00,20,8,5,7,4,2
2022-06-02 12:00:00,18,9,3,7,5,3
2022-06-02 12:05:00,18,9,4,6,4,2
2022-06-02 12:10:00,16,13,4,6,5,2
2022-06-02 12:15:00,25,9,4,8,4,4
2022-06-02 12:20:00,23,9,5,7,6,1
2022-06-02 12:25:00,18,8,3,7,4,3
2022-06-02 12:30:00,22,10,5,8,4,3
2022-06-02 12:35:00,12,8,5,8,6,3
2022-06-02 12:40:00,12,12,5,6,4,2
2022-06-02 12:45:00,18,11,5,8,3,3
2022-06-02 12:50:00,16,8,4,6,4,3
2022-06-02 12:55:00,22,8,5,6,5,3
2022-06-02 13:00:00,17,9,4,7,4,3
2022-06-02 13:05:00,16,8,4,7,4,2
2022-06-02 13:10:00,18,9,5,9,4,3
2022-06-02 13:15:00,19,11,4,7,5,3
2022-06-02 13:20:00,14,9,5,7,5,2
2022-06-02 13:25:00,15,10,4,9,4,2
2022-06-02 13:30:00,14,9,4,8,3,3
2022-06-02 13:35:00,15,9,4,9,4,4
2022-06-02 13:40:00,19,9,3,6,5,3
2022-06-02 13:45:00,16,7,4,10,4,2
2022-06-02 13:50:00,18,8,4,5,4,2
2022-06-02 13:55:00,13,9,4,8,6,3
2022-06-02 14:00:00,23,9,4,6,5,3
2022-06-02 14:05:00,19,8,5,7,3,2
2022-06-02 14:10:00,17,6,3,9,4,3
2022-06-02 14:15:00,20,11,4,6,6,3
2022-06-02 14:20:00,11,9,4,9,5,3
2022-06-02 14:25:00,18,11,4,9,5,2
2022-06-02 14:30:00,16,9,5,10,5,2
2022-06-02 14:35:00,21,8,5,9,6,3
2022-06-02 14:40:00,19,8,4,8,4,3
2022-06-02 14:45:00,18,8,3,10,5,3
2022-06-02 14:50:00,21,9,3,6,4,3
2022-06-02 14:55:00,20,11,5,9,3,3
2022-06-02 15:00:00,16,10,5,8,4,3
2022-06-02 15:05:00,20,10,4,8,6,3
2022-06-02 15:10:00,16,7,4,8,6,3
2022-06-02 15:15:00,17,10,4,6,4,3
2022-06-02 15:20:00,18,10,4,7,5,2
2022-06-02 15:25:00,18,12,4,7,4,2
2022-06-02 15:30:00,16,7,6,6,6,3
2022-06-02 15:35:00,20,8,4,8,4,3
2022-06-02 15:40:00,21,8,5,7,5,2
2022-06-02 15:45:00,19,6,5,7,5,2
2022-06-02 15:50:00,13,6,4,8,4,2
2022-06-02 15:55:00,21,8,5,6,4,3
2022-06-02 16:00:00,13,9,3,6,5,2
2022-06-02 16:05:00,17,8,3,7,3,2
2022-06-02 16:10:00,13,5,3,5,2,2
2022-06-02 16:15:00,16,8,4,6,3,2
2022-06-02 16:20:00,17,6,4,5,5,2
2022-06-02 16:25:00,17,9,3,5,5,2
2022-06-02 16:30:00,16,9,3,5,3,2
2022-06-02 16:35:00,14,8,4,5,4,2
2022-06-02 16:40:00,17,8,4,6,3,2
2022-06-02 16:45:00,14,7,4,6,4,2
2022-06-02 16:50:00,11,6,3,6,4,2
2022-06-02 16:55:00,16,7,3,7,3,2
2022-06-02 17:00:00,34,21,7,14,9,5
2022-06-02 17:05:00,22,16,9,15,8,6
2022-06-02 17:10:00,29,18,9,8,9,5
2022-06-02 17:15:00,33,15,7,13,8,5
2022-06-02 17:20:00,34,19,7,12,9,5
2022-06-02 17:25:00,32,21,7,13,8,4
2022-06-02 17:30:00,30,12,10,15,8,5
2022-06-02 17:35:00,25,11,9,14,6,5
2022-06-02 17:40:00,36,15,9,15,8,5
2022-06-02 17:45:00,32,17,9,14,8,5
2022-06-02 17:50:00,28,13,7,14,9,4
2022-06-02 17:55:00,30,24,8,16,7,4
2022-06-02 18:00:00,27,11,9,16,7,6
2022-06-02 18:05:00,35,17,9,14,8,4
2022-06-02 18:10:00,26,17,9,11,7,5
2022-06-02 18:15:00,37,14,9,11,7,5
2022-06-02 18:20:00,37,17,9,11,6,5
2022-06-02 18:25:00,37,18,9,11,7,4
2022-06-02 18:30:00,30,20,8,15,10,3
2022-06-02 18:35:00,31,14,10,11,8,4
2022-06-02 18:40:00,30,16,8,14,5,6
2022-06-02 18:45:00,34,16,7,14,8,4
2022-06-02 18:50:00,40,16,7,14,7,4
2022-06-02 18:55:00,26,15,8,11,8,6
2022-06-02 19:00:00,33,16,7,17,9,5
2022-06-02 19:05:00,33,14,9,13,10,6
2022-06-02 19:10:00,28,13,9,12,10,4
2022-06-02 19:15:00,32,15,10,16,7,4
2022-06-02 19:20:00,35,13,8,15,8,6
2022-06-02 19:25:00,34,18,9,14,10,5
2022-06-02 19:30:00,39,17,10,17,7,5
2022-06-02 19:35:00,25,12,8,13,9,5
2022-06-02 19:40:00,33,15,6,12,7,4
2022-06-02 19:45:00,36,18,8,9,9,6
2022-06-02 19:50:00,37,14,6,15,8,5
2022-06-02 19:55:00,38,19,8,12,9,6
2022-06-02 20:00:00,9,7,3,6,4,2
2022-06-02 20:05:00,12,9,3,6,3,2
2022-06-02 20:10:00,10,8,4,7,4,2
2022-06-02 20:15:00,17,9,3,7,3,2
2022-06-02 20:20:00,13,9,3,7,3,2
2022-06-02 20:25:00,14,9,4,7,4,3
2022-06-02 20:30:00,13,7,5,5,3,2
2022-06-02 20:35:00,15,6,3,5,4,2
2022-06-02 20:40:00,12,7,4,3,4,3
2022-06-02 20:45:00,15,7,4,6,5,2
2022-06-02 20:50:00,17,7,4,5,4,2
2022-06-02 20:55:00,11,8,5,7,4,2
2022-06-02 21:00:00,17,7,3,5,3,2
2022-06-02 21:05:00,15,7,3,6,3,2
2022-06-02 21:10:00,16,5,4,6,3,2
2022-06-02 21:15:00,16,6,4,6,3,2
2022-06-02 21:20:00,16,7,4,6,3,3
2022-06-02 21:25:00,18,7,4,6,4,2
2022-06-02 21:30:00,15,8,2,6,4,2
2022-06-02 21:35:00,13,7,3,6,4,2
2022-06-02 21:40:00,16,7,4,5,4,2
2022-06-02 21:45:00,12,6,4,7,3,2
2022-06-02 21:50:00,8,8,5,7,4,2
2022-06-02 21:55:00,17,10,4,6,4,2
2022-06-02 22:00:00,10,9,3,4,4,3
2022-06-02 22:05:00,10,7,4,6,3,2
2022-06-02 22:10:00,13,6,3,7,4,2
2022-06-02 22:15:00,15,7,4,6,3,2
2022-06-02 22:20:00,18,8,3,6,3,2
2022-06-02 22:25:00,12,7,2,7,4,2
